Date,team,opponent,team_rank,opponent_rank,year,month,day,Expected,defensive_completion_%,defensive_red_zone_completion_%,defensive_sack_percentage,defensive_takeaways,defensive_third_down_conversion_%,defensive_yards_per_game_allowed,offensive_completion_percentage,offensive_interceptions,touchdowns_per_game,offensive_yards_per_game,offensive_yards_per_point,red_zone_TD_percentage,scoring_margin,third_down_conversion_percentage,total_points_per_game,weighted_SM
2012-12-30,Philadelphia,NY Giants,23,8,2012,12,30,25.0,64.29%,50.00%,6.67%,0.0,50.00%,398.0,76.19%,0.0,2.0,311.0,14.1,50.00%,-8.0,25.00%,22.0,-64.0
2012-12-30,Las Vegas,LA Chargers,30,15,2012,12,30,30.0,53.33%,80.00%,6.25%,0.0,52.94%,415.0,55.88%,1.0,1.0,218.0,21.8,,-24.0,25.00%,10.0,-360.0
2012-12-30,Kansas City,Denver,31,2,2012,12,30,31.0,59.46%,25.00%,5.13%,1.0,50.00%,368.0,50.00%,1.0,0.0,264.0,29.3,0.00%,-8.0,21.43%,9.0,-16.0
2012-12-30,Green Bay,Minnesota,3,16,2012,12,30,3.0,53.33%,83.33%,3.23%,0.0,50.00%,390.0,55.56%,1.0,1.0,317.0,31.7,0.00%,-28.0,41.67%,10.0,-448.0
2012-12-30,Miami,New England,17,1,2012,12,30,18.0,77.78%,100.00%,6.90%,0.0,50.00%,312.0,69.23%,1.0,3.0,435.0,18.1,100.00%,3.0,44.44%,24.0,96.0
2012-12-30,Arizona,San Francisco,27,7,2012,12,30,28.0,44.44%,0.00%,10.00%,1.0,27.27%,367.0,59.62%,4.0,2.0,375.0,22.1,40.00%,-14.0,30.77%,17.0,-98.0
2012-12-30,LA Rams,Seattle,26,5,2012,12,30,26.0,59.62%,40.00%,3.70%,4.0,30.77%,375.0,44.44%,1.0,4.0,367.0,11.8,0.00%,14.0,27.27%,31.0,392.0
2012-12-30,Dallas,Washington,18,14,2012,12,30,17.0,70.37%,66.67%,10.00%,1.0,50.00%,437.0,59.68%,2.0,3.0,458.0,14.8,50.00%,-7.0,47.06%,31.0,-98.0
2013-01-06,Cincinnati,Houston,13,9,2013,1,6,12.0,76.32%,25.00%,0.00%,1.0,47.06%,420.0,46.67%,1.0,1.0,198.0,15.2,0.00%,-6.0,0.00%,13.0,-54.0
2013-01-06,Minnesota,Green Bay,16,3,2013,1,6,16.0,69.70%,75.00%,8.33%,0.0,21.43%,326.0,36.67%,1.0,1.0,324.0,32.4,0.00%,-14.0,35.71%,10.0,-42.0
2013-01-06,Indianapolis,Baltimore,23,8,2013,1,6,23.0,66.67%,33.33%,10.00%,2.0,45.45%,352.0,50.00%,0.0,4.0,265.0,9.5,66.67%,12.0,60.00%,28.0,300.0
2013-01-06,Washington,Seattle,14,4,2013,1,6,14.0,54.05%,100.00%,5.13%,3.0,53.85%,296.0,50.00%,0.0,4.0,361.0,12.9,75.00%,10.0,45.45%,28.0,290.0
2013-01-13,Denver,Baltimore,2,6,2013,1,13,2.0,52.94%,100.00%,2.86%,1.0,41.18%,479.0,65.12%,2.0,5.0,398.0,11.4,100.00%,-3.0,43.75%,35.0,-18.0
2013-01-13,Green Bay,San Francisco,3,5,2013,1,13,3.0,54.84%,75.00%,3.13%,1.0,61.54%,579.0,66.67%,1.0,4.0,352.0,11.4,66.67%,-14.0,41.67%,31.0,-70.0
2013-01-13,Seattle,Atlanta,4,8,2013,1,13,4.0,44.83%,100.00%,6.45%,2.0,45.45%,203.0,57.69%,0.0,2.0,380.0,15.8,16.67%,10.0,38.46%,24.0,250.0
2013-01-13,Houston,New England,9,1,2013,1,13,9.0,46.67%,0.00%,6.25%,1.0,0.00%,198.0,76.32%,1.0,1.0,420.0,22.1,25.00%,6.0,47.06%,19.0,192.0
2013-01-20,Atlanta,San Francisco,8,5,2013,1,20,8.0,66.67%,60.00%,5.26%,2.0,37.50%,491.0,68.57%,2.0,3.0,417.0,13.9,66.67%,2.0,54.55%,30.0,56.0
2013-01-20,New England,Baltimore,1,6,2013,1,20,1.0,66.67%,66.67%,1.92%,1.0,26.67%,425.0,62.50%,0.0,5.0,457.0,11.1,66.67%,13.0,46.15%,41.0,351.0
2013-02-03,San Francisco,Baltimore,6,3,2013,2,3,,71.43%,33.33%,2.33%,2.0,55.56%,477.0,76.19%,0.0,4.0,373.0,13.3,80.00%,4.0,33.33%,28.0,120.0
2011-09-11,New Orleans,Green Bay,9,2,2011,9,11,7.0,77.14%,100.00%,5.41%,0.0,66.67%,399.0,65.31%,0.0,4.0,477.0,14.0,20.00%,-8.0,64.29%,34.0,-16.0
2011-09-11,LA Rams,Philadelphia,32,13,2011,9,11,32.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Pittsburgh,Baltimore,7,3,2011,9,11,15.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Tennessee,Jacksonville,11,19,2011,9,11,11.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Indianapolis,Houston,12,20,2011,9,11,19.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Atlanta,Chicago,4,18,2011,9,11,6.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Kansas City,Buffalo,21,16,2011,9,11,29.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Tampa Bay,Detroit,27,23,2011,9,11,28.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Cleveland,Cincinnati,31,15,2011,9,11,31.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Carolina,Arizona,24,29,2011,9,11,26.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Minnesota,LA Chargers,14,8,2011,9,11,17.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Seattle,San Francisco,30,26,2011,9,11,30.0,,,,,,,,,,,,,,,,0.0
2011-09-11,NY Giants,Washington,6,25,2011,9,11,12.0,,,,,,,,,,,,,,,,0.0
2011-09-11,Dallas,NY Jets,17,10,2011,9,11,18.0,,,,,,,,,,,,,,,,0.0
2011-09-18,Miami,New England,9,2,2011,9,18,15.0,66.67%,66.67%,2.04%,1.0,61.54%,622.0,61.22%,1.0,3.0,488.0,20.3,50.00%,-14.0,14.29%,24.0,-28.0
2011-09-18,Denver,Las Vegas,24,25,2011,9,18,24.0,59.09%,50.00%,4.35%,1.0,35.71%,289.0,52.17%,1.0,2.0,310.0,15.5,33.33%,-3.0,46.15%,20.0,-75.0
2011-09-18,Baltimore,Tennessee,1,11,2011,9,18,2.0,53.66%,50.00%,8.89%,7.0,33.33%,312.0,58.62%,0.0,4.0,385.0,11.0,50.00%,28.0,43.75%,35.0,616.0
2011-09-18,Carolina,Green Bay,26,3,2011,9,18,28.0,66.67%,33.33%,6.90%,1.0,41.67%,394.0,64.86%,1.0,3.0,477.0,22.7,50.00%,-7.0,27.27%,21.0,-21.0
2011-09-18,Kansas City,Detroit,29,22,2011,9,18,32.0,65.38%,80.00%,3.70%,1.0,50.00%,364.0,61.11%,1.0,1.0,213.0,30.4,50.00%,-34.0,23.08%,7.0,-748.0
2011-09-18,Jacksonville,NY Jets,20,10,2011,9,18,25.0,61.76%,100.00%,5.56%,1.0,36.36%,292.0,70.83%,0.0,1.0,323.0,20.2,0.00%,2.0,50.00%,16.0,46.0
2011-09-18,Seattle,Pittsburgh,30,15,2011,9,18,30.0,75.00%,20.00%,0.00%,0.0,8.33%,209.0,56.76%,1.0,2.0,219.0,12.9,50.00%,-16.0,33.33%,17.0,-240.0
2011-09-18,Chicago,New Orleans,13,7,2011,9,18,18.0,65.96%,0.00%,9.62%,3.0,30.77%,386.0,68.75%,1.0,3.0,377.0,12.6,33.33%,18.0,37.50%,30.0,468.0
2011-09-18,Indianapolis,Cleveland,19,31,2011,9,18,21.0,70.83%,50.00%,4.00%,3.0,45.45%,384.0,51.61%,0.0,1.0,236.0,33.7,33.33%,-27.0,11.11%,7.0,-837.0
2011-09-18,Las Vegas,Buffalo,25,4,2011,9,18,22.0,52.17%,33.33%,9.80%,3.0,46.15%,310.0,59.09%,0.0,2.0,289.0,12.6,50.00%,3.0,35.71%,23.0,87.0
2011-09-18,Arizona,Washington,27,21,2011,9,18,27.0,64.86%,50.00%,9.76%,1.0,27.27%,477.0,66.67%,0.0,4.0,394.0,14.1,33.33%,7.0,41.67%,28.0,84.0
2011-09-18,Minnesota,Tampa Bay,17,28,2011,9,18,19.0,68.75%,50.00%,4.00%,2.0,46.15%,407.0,46.67%,1.0,2.0,187.0,11.0,50.00%,-7.0,36.36%,17.0,-196.0
2011-09-18,San Francisco,Dallas,23,18,2011,9,18,23.0,56.76%,50.00%,11.90%,3.0,33.33%,219.0,75.00%,0.0,3.0,209.0,6.3,20.00%,16.0,8.33%,33.0,240.0
2011-09-18,LA Chargers,New England,5,2,2011,9,18,10.0,46.67%,50.00%,11.76%,1.0,36.36%,187.0,68.75%,2.0,3.0,407.0,17.0,50.00%,7.0,46.15%,24.0,217.0
2011-09-18,Cincinnati,Denver,16,24,2011,9,18,16.0,47.50%,50.00%,4.76%,1.0,26.67%,285.0,55.56%,0.0,3.0,294.0,10.9,50.00%,10.0,41.18%,27.0,90.0
2011-09-18,Miami,Houston,9,14,2011,9,18,15.0,66.67%,66.67%,2.04%,1.0,61.54%,622.0,61.22%,1.0,3.0,488.0,20.3,50.00%,-14.0,14.29%,24.0,-196.0
2011-09-18,Philadelphia,Atlanta,8,6,2011,9,18,8.0,51.43%,0.00%,12.50%,1.0,16.67%,335.0,43.75%,0.0,4.0,404.0,13.0,50.00%,18.0,66.67%,31.0,486.0
2011-09-25,LA Rams,NY Giants,31,14,2011,9,25,,63.33%,100.00%,9.09%,1.0,33.33%,323.0,47.83%,0.0,1.0,367.0,22.9,25.00%,-12.0,29.41%,16.0,-168.0
2011-09-25,Miami,Cleveland,15,29,2011,9,25,,72.41%,20.00%,9.38%,0.0,33.33%,345.0,40.00%,1.0,1.0,306.0,23.5,25.00%,-10.0,33.33%,13.0,-290.0
2011-09-25,Denver,Tennessee,24,6,2011,9,25,,65.85%,50.00%,4.65%,0.0,9.09%,382.0,60.00%,0.0,3.0,318.0,13.3,50.00%,2.0,41.67%,24.0,54.0
2011-09-25,Jacksonville,Carolina,25,28,2011,9,25,,70.83%,100.00%,4.00%,2.0,25.00%,283.0,44.00%,4.0,0.0,203.0,67.7,,-29.0,25.00%,3.0,-812.0
2011-09-25,Cincinnati,San Francisco,16,23,2011,9,25,,60.00%,50.00%,7.41%,2.0,41.67%,318.0,65.85%,0.0,2.0,382.0,17.4,50.00%,-2.0,9.09%,22.0,-46.0
2011-09-25,Houston,New Orleans,11,5,2011,9,25,,40.00%,25.00%,6.25%,2.0,33.33%,306.0,72.41%,0.0,2.0,345.0,15.0,20.00%,10.0,33.33%,23.0,280.0
2011-09-25,Philadelphia,NY Giants,8,14,2011,9,25,,60.71%,100.00%,12.50%,2.0,46.15%,318.0,70.27%,1.0,4.0,447.0,14.4,60.00%,-4.0,45.45%,31.0,-56.0
2011-09-25,New England,Buffalo,1,9,2011,9,25,,72.50%,50.00%,4.76%,4.0,83.33%,470.0,77.50%,0.0,4.0,504.0,14.4,80.00%,14.0,63.64%,35.0,336.0
2011-09-25,Minnesota,Detroit,19,13,2011,9,25,,70.97%,33.33%,6.06%,1.0,58.33%,335.0,60.00%,0.0,2.0,398.0,19.9,50.00%,-4.0,45.45%,20.0,-52.0
2011-09-25,NY Jets,Las Vegas,4,22,2011,9,25,,44.00%,,7.41%,4.0,25.00%,203.0,70.83%,2.0,3.0,283.0,8.8,100.00%,29.0,25.00%,32.0,319.0
2011-09-25,LA Rams,Baltimore,31,2,2011,9,25,,63.33%,100.00%,9.09%,1.0,33.33%,323.0,47.83%,0.0,1.0,367.0,22.9,25.00%,-12.0,29.41%,16.0,-24.0
2011-09-25,Kansas City,LA Chargers,32,10,2011,9,25,,60.00%,83.33%,0.00%,1.0,33.33%,411.0,65.22%,3.0,0.0,267.0,89.0,0.00%,-45.0,18.18%,3.0,-450.0
2011-09-25,Arizona,Seattle,27,30,2011,9,25,,58.14%,28.57%,2.27%,2.0,35.29%,455.0,56.67%,1.0,3.0,324.0,15.4,50.00%,-1.0,33.33%,21.0,-30.0
2011-09-25,Chicago,Green Bay,18,3,2011,9,25,,70.27%,50.00%,2.63%,1.0,47.06%,382.0,42.22%,0.0,1.0,246.0,18.9,100.00%,-17.0,16.67%,13.0,-51.0
2011-09-25,Atlanta,Tampa Bay,7,26,2011,9,25,,70.27%,60.00%,0.00%,3.0,45.45%,447.0,60.71%,2.0,5.0,318.0,9.1,100.00%,4.0,46.15%,35.0,28.0
2011-09-25,Indianapolis,Pittsburgh,21,12,2011,9,25,,68.75%,50.00%,3.03%,1.0,50.00%,303.0,50.00%,1.0,1.0,285.0,15.0,33.33%,-8.0,28.57%,19.0,-96.0
2011-10-02,Washington,Dallas,19,16,2011,10,2,,58.62%,50.00%,0.00%,1.0,31.25%,325.0,59.09%,1.0,2.0,385.0,27.5,33.33%,-3.0,25.00%,14.0,-48.0
2011-10-02,LA Rams,Washington,32,19,2011,10,2,,61.11%,25.00%,0.00%,1.0,26.67%,333.0,52.78%,1.0,0.0,184.0,30.7,0.00%,-10.0,14.29%,6.0,-190.0
2011-10-02,Minnesota,Kansas City,21,31,2011,10,2,,71.79%,50.00%,2.50%,2.0,60.00%,357.0,62.50%,1.0,1.0,211.0,16.2,0.00%,-7.0,42.86%,13.0,-217.0
2011-10-02,Dallas,Detroit,16,10,2011,10,2,,50.00%,33.33%,12.20%,4.0,25.00%,244.0,40.74%,0.0,2.0,272.0,19.4,100.00%,1.0,31.25%,14.0,23.0
2011-10-02,Buffalo,Cincinnati,5,17,2011,10,2,,53.33%,60.00%,6.25%,1.0,50.00%,388.0,46.15%,4.0,1.0,162.0,23.1,,-31.0,33.33%,7.0,-527.0
2011-10-02,Philadelphia,San Francisco,14,22,2011,10,2,,66.67%,100.00%,6.90%,2.0,61.54%,309.0,55.56%,1.0,2.0,352.0,22.0,33.33%,-5.0,38.46%,16.0,-110.0
2011-10-02,Pittsburgh,Houston,9,12,2011,10,2,,61.54%,50.00%,7.14%,0.0,46.15%,338.0,62.50%,2.0,3.0,387.0,15.5,66.67%,-6.0,53.85%,25.0,-72.0
2011-10-02,Jacksonville,New Orleans,27,4,2011,10,2,,81.82%,50.00%,0.00%,0.0,45.45%,497.0,48.00%,1.0,2.0,322.0,18.9,66.67%,-17.0,10.00%,17.0,-68.0
2011-10-02,Cleveland,Tennessee,29,8,2011,10,2,,70.00%,80.00%,6.25%,0.0,61.54%,418.0,48.84%,3.0,1.0,225.0,25.0,50.00%,-32.0,35.29%,9.0,-256.0
2011-10-02,Carolina,Chicago,26,18,2011,10,2,,68.42%,60.00%,2.56%,1.0,36.36%,352.0,55.88%,1.0,1.0,291.0,29.1,50.00%,-21.0,23.08%,10.0,-378.0
2011-10-02,Arizona,NY Giants,28,7,2011,10,2,,51.72%,66.67%,6.45%,0.0,18.18%,362.0,56.60%,2.0,1.0,279.0,39.9,33.33%,-31.0,45.00%,7.0,-217.0
2011-10-02,Seattle,Atlanta,30,11,2011,10,2,,51.72%,100.00%,9.38%,1.0,55.56%,437.0,56.52%,0.0,3.0,276.0,11.5,75.00%,-11.0,21.43%,24.0,-121.0
2011-10-02,Denver,Green Bay,23,3,2011,10,2,,56.76%,33.33%,11.90%,1.0,38.89%,447.0,44.44%,2.0,4.0,337.0,12.0,100.00%,-5.0,35.71%,28.0,-15.0
2011-10-02,Las Vegas,New England,20,2,2011,10,2,,36.11%,33.33%,16.28%,2.0,38.89%,201.0,61.54%,0.0,4.0,344.0,11.1,100.00%,21.0,46.15%,31.0,651.0
2011-10-02,Miami,LA Chargers,15,13,2011,10,2,,58.62%,50.00%,0.00%,1.0,64.71%,502.0,43.24%,1.0,1.0,250.0,35.7,,-31.0,30.77%,7.0,-403.0
2011-10-02,NY Jets,Baltimore,6,1,2011,10,2,,52.63%,66.67%,9.52%,2.0,54.55%,287.0,60.61%,0.0,2.0,289.0,15.2,50.00%,-5.0,35.71%,19.0,-5.0
2011-10-09,Indianapolis,Tampa Bay,24,23,2011,10,9,19.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Jacksonville,Cincinnati,28,16,2011,10,9,20.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Indianapolis,Kansas City,24,31,2011,10,9,19.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Tennessee,Pittsburgh,5,10,2011,10,9,11.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Houston,Las Vegas,9,22,2011,10,9,14.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Philadelphia,Buffalo,14,6,2011,10,9,8.0,,,,,,,,,,,,,,,,0.0
2011-10-09,NY Giants,Seattle,7,30,2011,10,9,12.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Carolina,New Orleans,25,4,2011,10,9,26.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Arizona,Minnesota,27,21,2011,10,9,27.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Tampa Bay,San Francisco,23,19,2011,10,9,28.0,,,,,,,,,,,,,,,,0.0
2011-10-09,NY Jets,New England,11,2,2011,10,9,10.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Denver,LA Chargers,26,12,2011,10,9,24.0,,,,,,,,,,,,,,,,0.0
2011-10-09,Atlanta,Green Bay,13,3,2011,10,9,6.0,,,,,,,,,,,,,,,,0.0
2011-10-16,Chicago,Detroit,20,7,2011,10,16,18.0,65.96%,0.00%,9.62%,3.0,30.77%,386.0,68.75%,1.0,3.0,377.0,12.6,33.33%,18.0,37.50%,30.0,468.0
2011-10-16,Buffalo,NY Giants,6,13,2011,10,16,9.0,61.11%,50.00%,5.26%,3.0,23.08%,213.0,65.38%,1.0,5.0,364.0,8.9,80.00%,34.0,50.00%,41.0,680.0
2011-10-16,Jacksonville,Pittsburgh,26,5,2011,10,16,25.0,61.76%,100.00%,5.56%,1.0,36.36%,292.0,70.83%,0.0,1.0,323.0,20.2,0.00%,2.0,50.00%,16.0,56.0
2011-10-16,Carolina,Atlanta,23,14,2011,10,16,28.0,66.67%,33.33%,6.90%,1.0,41.67%,394.0,64.86%,1.0,3.0,477.0,22.7,50.00%,-7.0,27.27%,21.0,-98.0
2011-10-16,LA Rams,Green Bay,32,2,2011,10,16,31.0,43.75%,50.00%,8.57%,1.0,66.67%,404.0,51.43%,0.0,1.0,335.0,25.8,0.00%,-18.0,16.67%,13.0,-36.0
2011-10-16,Indianapolis,Cincinnati,25,15,2011,10,16,21.0,70.83%,50.00%,4.00%,3.0,45.45%,384.0,51.61%,0.0,1.0,236.0,33.7,33.33%,-27.0,11.11%,7.0,-405.0
2011-10-16,Detroit,San Francisco,7,11,2011,10,16,13.0,63.04%,25.00%,4.17%,2.0,42.86%,315.0,72.73%,1.0,3.0,431.0,16.0,50.00%,7.0,18.18%,27.0,154.0
2011-10-16,Washington,Philadelphia,22,16,2011,10,16,20.0,56.25%,66.67%,11.11%,1.0,10.00%,315.0,61.76%,0.0,4.0,332.0,11.9,75.00%,14.0,33.33%,28.0,238.0
2011-10-16,Cleveland,Las Vegas,30,21,2011,10,16,29.0,55.56%,50.00%,12.90%,0.0,41.18%,294.0,47.50%,1.0,2.0,285.0,16.8,50.00%,-10.0,26.67%,17.0,-210.0
2011-10-16,Houston,Baltimore,12,1,2011,10,16,11.0,51.61%,33.33%,8.82%,2.0,11.11%,236.0,70.83%,2.0,4.0,384.0,11.3,50.00%,27.0,45.45%,34.0,864.0
2011-10-16,Dallas,New England,18,3,2011,10,16,17.0,59.09%,50.00%,8.33%,2.0,42.86%,360.0,63.89%,1.0,3.0,390.0,16.3,50.00%,-3.0,33.33%,24.0,-9.0
2011-10-16,New Orleans,Tampa Bay,4,29,2011,10,16,5.0,77.14%,100.00%,5.41%,0.0,66.67%,399.0,65.31%,0.0,4.0,477.0,14.0,20.00%,-8.0,64.29%,34.0,-232.0
2011-10-16,Minnesota,Chicago,19,20,2011,10,16,19.0,68.75%,50.00%,4.00%,2.0,46.15%,407.0,46.67%,1.0,2.0,187.0,11.0,50.00%,-7.0,36.36%,17.0,-140.0
2011-10-23,Miami,NY Jets,19,6,2011,10,23,15.0,72.41%,20.00%,9.38%,0.0,33.33%,345.0,40.00%,1.0,1.0,306.0,23.5,25.00%,-10.0,33.33%,13.0,-60.0
2011-10-23,Miami,Denver,19,23,2011,10,23,15.0,72.41%,20.00%,9.38%,0.0,33.33%,345.0,40.00%,1.0,1.0,306.0,23.5,25.00%,-10.0,33.33%,13.0,-230.0
2011-10-23,Tennessee,Houston,10,16,2011,10,23,8.0,46.88%,0.00%,8.57%,3.0,30.00%,229.0,71.43%,1.0,2.0,432.0,16.6,40.00%,13.0,41.18%,26.0,221.0
2011-10-23,LA Chargers,NY Jets,11,6,2011,10,23,13.0,77.50%,80.00%,4.76%,0.0,63.64%,504.0,72.50%,2.0,3.0,470.0,22.4,50.00%,-14.0,83.33%,21.0,-84.0
2011-10-23,Seattle,Cleveland,28,30,2011,10,23,30.0,74.19%,50.00%,6.06%,0.0,53.33%,421.0,68.97%,0.0,0.0,164.0,,,-24.0,16.67%,0.0,-720.0
2011-10-23,Detroit,Atlanta,9,12,2011,10,23,10.0,65.22%,0.00%,8.00%,6.0,18.18%,267.0,60.00%,1.0,6.0,411.0,8.6,83.33%,45.0,33.33%,48.0,945.0
2011-10-23,Washington,Carolina,21,24,2011,10,23,19.0,56.67%,50.00%,9.09%,2.0,33.33%,324.0,58.14%,2.0,2.0,455.0,20.7,28.57%,1.0,35.29%,22.0,9.0
2011-10-23,Tampa Bay,Chicago,27,17,2011,10,23,25.0,60.00%,50.00%,6.25%,1.0,45.45%,398.0,70.97%,1.0,3.0,335.0,14.0,33.33%,4.0,58.33%,24.0,64.0
2011-10-23,Arizona,Pittsburgh,29,7,2011,10,23,28.0,58.14%,28.57%,2.27%,2.0,35.29%,455.0,56.67%,1.0,3.0,324.0,15.4,50.00%,-1.0,33.33%,21.0,-7.0
2011-10-23,LA Rams,Dallas,32,18,2011,10,23,32.0,63.33%,100.00%,9.09%,1.0,33.33%,323.0,47.83%,0.0,1.0,367.0,22.9,25.00%,-12.0,29.41%,16.0,-216.0
2011-10-23,Minnesota,Green Bay,22,2,2011,10,23,21.0,70.97%,33.33%,6.06%,1.0,58.33%,335.0,60.00%,0.0,2.0,398.0,19.9,50.00%,-4.0,45.45%,20.0,-8.0
2011-10-23,Las Vegas,Kansas City,20,31,2011,10,23,20.0,60.87%,80.00%,2.13%,1.0,36.36%,481.0,69.70%,1.0,5.0,454.0,13.0,100.00%,-3.0,66.67%,35.0,-93.0
2011-10-23,Indianapolis,New Orleans,25,4,2011,10,23,24.0,68.75%,50.00%,3.03%,1.0,50.00%,303.0,50.00%,1.0,1.0,285.0,15.0,33.33%,-8.0,28.57%,19.0,-32.0
2011-10-30,Baltimore,Jacksonville,2,24,2011,10,30,2.0,50.00%,100.00%,13.51%,2.0,28.57%,244.0,56.25%,0.0,4.0,553.0,14.9,25.00%,30.0,40.00%,37.0,270.0
2011-10-30,New Orleans,LA Rams,4,32,2011,10,30,4.0,56.41%,20.00%,4.88%,1.0,42.86%,473.0,70.45%,2.0,5.0,454.0,11.4,60.00%,7.0,61.54%,40.0,7.0
2011-10-30,Arizona,Baltimore,29,2,2011,10,30,27.0,58.06%,50.00%,11.43%,1.0,37.50%,261.0,64.10%,2.0,1.0,324.0,32.4,100.00%,-3.0,21.43%,10.0,-6.0
2011-10-30,Miami,NY Giants,19,15,2011,10,30,19.0,48.72%,50.00%,0.00%,1.0,27.27%,280.0,65.52%,1.0,1.0,369.0,23.1,33.33%,-1.0,30.77%,16.0,-15.0
2011-10-30,Jacksonville,Houston,24,6,2011,10,30,22.0,52.94%,33.33%,0.00%,0.0,37.50%,265.0,57.14%,1.0,1.0,257.0,25.7,,-6.0,21.43%,10.0,-36.0
2011-10-30,Indianapolis,Tennessee,30,18,2011,10,30,31.0,67.57%,0.00%,7.50%,3.0,53.33%,408.0,45.00%,0.0,2.0,241.0,12.1,33.33%,-3.0,43.75%,20.0,-54.0
2011-10-30,Carolina,Minnesota,21,20,2011,10,30,21.0,57.14%,,8.70%,1.0,21.43%,257.0,52.94%,0.0,1.0,265.0,16.6,33.33%,6.0,37.50%,16.0,78.0
2011-10-30,Washington,Buffalo,22,7,2011,10,30,24.0,61.11%,0.00%,2.70%,2.0,23.08%,375.0,59.46%,1.0,1.0,298.0,18.6,33.33%,-2.0,25.00%,16.0,-14.0
2011-10-30,Denver,Detroit,23,12,2011,10,30,28.0,75.00%,66.67%,5.26%,2.0,53.33%,333.0,61.54%,2.0,2.0,231.0,16.5,66.67%,-3.0,53.33%,14.0,-36.0
2011-10-30,Cleveland,San Francisco,31,9,2011,10,30,30.0,65.52%,33.33%,14.71%,2.0,30.77%,369.0,48.72%,1.0,2.0,280.0,16.5,50.00%,1.0,27.27%,17.0,24.0
2011-10-30,New England,Pittsburgh,3,5,2011,10,30,3.0,67.50%,75.00%,0.00%,2.0,36.36%,448.0,66.67%,4.0,4.0,495.0,16.0,60.00%,-3.0,33.33%,31.0,-15.0
2011-10-30,Seattle,Cincinnati,28,17,2011,10,30,29.0,64.10%,100.00%,7.14%,2.0,21.43%,324.0,58.06%,1.0,1.0,261.0,20.1,50.00%,3.0,37.50%,13.0,48.0
2011-10-30,Dallas,Philadelphia,14,16,2011,10,30,18.0,59.46%,33.33%,7.50%,2.0,25.00%,298.0,61.11%,1.0,0.0,375.0,20.8,0.00%,2.0,23.08%,18.0,34.0
2011-11-06,LA Chargers,Kansas City,14,25,2011,11,6,16.0,59.38%,33.33%,8.57%,4.0,50.00%,341.0,63.41%,2.0,1.0,447.0,22.4,25.00%,-3.0,35.71%,20.0,-75.0
2011-11-06,Indianapolis,Atlanta,31,11,2011,11,6,31.0,69.70%,100.00%,2.94%,0.0,41.18%,311.0,53.06%,2.0,1.0,399.0,39.9,25.00%,-17.0,35.29%,10.0,-187.0
2011-11-06,Seattle,Dallas,29,18,2011,11,6,29.0,62.07%,50.00%,3.33%,2.0,42.86%,252.0,53.19%,1.0,1.0,411.0,34.3,33.33%,-22.0,33.33%,12.0,-396.0
2011-11-06,Buffalo,NY Jets,5,10,2011,11,6,11.0,60.61%,0.00%,23.26%,2.0,28.57%,178.0,77.78%,1.0,2.0,390.0,17.0,25.00%,23.0,50.00%,23.0,529.0
2011-11-06,Washington,San Francisco,24,9,2011,11,6,24.0,77.78%,25.00%,6.90%,2.0,50.00%,390.0,60.61%,2.0,0.0,178.0,,0.00%,-23.0,28.57%,0.0,-207.0
2011-11-06,Cleveland,Houston,30,8,2011,11,6,30.0,62.50%,40.00%,4.00%,0.0,40.00%,348.0,64.71%,1.0,1.0,290.0,29.0,,-10.0,42.86%,10.0,-80.0
2011-11-06,Kansas City,Miami,25,19,2011,11,6,28.0,63.41%,25.00%,6.82%,4.0,35.71%,447.0,59.38%,2.0,2.0,341.0,14.8,33.33%,3.0,50.00%,23.0,42.0
2011-11-06,Tampa Bay,New Orleans,26,4,2011,11,6,26.0,53.13%,50.00%,5.88%,2.0,30.77%,395.0,55.77%,4.0,2.0,280.0,15.6,25.00%,-6.0,28.57%,18.0,-24.0
2011-11-06,Las Vegas,Denver,23,28,2011,11,6,23.0,50.00%,66.67%,0.00%,2.0,46.67%,300.0,42.86%,6.0,0.0,322.0,,0.00%,-28.0,30.77%,0.0,-784.0
2011-11-06,Tennessee,Cincinnati,17,13,2011,11,6,19.0,53.06%,25.00%,3.92%,2.0,35.29%,399.0,69.70%,0.0,3.0,311.0,11.5,100.00%,17.0,41.18%,27.0,340.0
2011-11-06,New England,NY Giants,3,16,2011,11,6,3.0,72.00%,40.00%,9.09%,1.0,62.50%,427.0,68.57%,0.0,2.0,213.0,12.5,100.00%,-8.0,30.00%,17.0,-128.0
